id,timestamp,price,volume,side,rpi
1,1767225600185,87643.4,0.000101,buy,0
2,1767225601509,87643.4,0.000095,buy,0
3,1767225601509,87643.4,0.000087,buy,0
4,1767225601757,87643.4,0.000228,buy,0
5,1767225601920,87643.4,0.001141,buy,0
6,1767225602685,87643.4,0.0001,buy,0
7,1767225603265,87643.3,0.022575,sell,0
8,1767225603589,87643.4,0.000011,buy,0
9,1767225605679,87643.4,0.020985,buy,0
10,1767225606626,87643.4,0.001023,buy,0
11,1767225606629,87643.4,0.000568,buy,0
12,1767225606629,87643.4,0.001023,buy,0
13,1767225606630,87643.4,0.001023,buy,0
14,1767225606630,87643.4,0.000568,buy,0
15,1767225606630,87643.4,0.000568,buy,0
16,1767225606631,87643.4,0.000568,buy,0
17,1767225606631,87643.4,0.000568,buy,0
18,1767225606632,87643.4,0.001023,buy,0
19,1767225606632,87643.4,0.001023,buy,0
20,1767225606632,87643.4,0.001023,buy,0
21,1767225606642,87643.4,0.000568,buy,0
22,1767225607115,87643.4,0.000085,buy,0
23,1767225607545,87643.4,0.000034,buy,0
24,1767225607641,87643.4,0.00114,buy,0
25,1767225607843,87643.3,0.003369,sell,0
26,1767225607948,87643.4,0.000122,buy,0
27,1767225608154,87643.4,0.000279,buy,0
28,1767225610274,87643.4,0.004256,buy,0
29,1767225610717,87643.3,0.021818,sell,0
30,1767225610717,87643.3,0.003777,sell,0
31,1767225612012,87643.4,0.000171,buy,0
32,1767225614159,87643.3,0.000229,sell,0
33,1767225614159,87643.3,0.011409,sell,0
34,1767225614159,87643.3,0.015,sell,0
35,1767225614159,87643.3,0.01,sell,0
36,1767225614159,87643.3,0.0006,sell,0
37,1767225614159,87643.3,0.0006,sell,0
38,1767225614159,87643.3,0.0006,sell,0
39,1767225614159,87643.3,0.0006,sell,0
40,1767225614159,87643.3,0.0006,sell,0
41,1767225614159,87643.3,0.0006,sell,0
42,1767225614159,87643.3,0.0006,sell,0
43,1767225614159,87643.3,0.011426,sell,0
44,1767225614159,87643.3,0.011426,sell,0
45,1767225614159,87643.3,0.0006,sell,0
46,1767225614159,87643.3,0.000709,sell,0
47,1767225614159,87643.3,0.0006,sell,0
48,1767225614159,87643.3,0.0006,sell,0
49,1767225614159,87643.3,0.0006,sell,0
50,1767225614163,87643,0.000107,sell,0
51,1767225614399,87641.7,0.03,sell,0
52,1767225614399,87641.7,0.03,sell,0
53,1767225614399,87641.7,0.000229,sell,0
54,1767225614399,87641.7,0.01,sell,0
55,1767225614399,87641.7,0.01141,sell,0
56,1767225614402,87640,0.000114,sell,0
57,1767225614404,87638.7,0.0168,sell,0
58,1767225614404,87638.2,0.000114,sell,0
59,1767225614404,87638,0.089929,sell,0
60,1767225614407,87636.2,0.00058,sell,0
61,1767225614473,87636,0.000229,sell,0
62,1767225614473,87636,0.0006,sell,0
63,1767225614477,87635.4,0.000493,sell,0
64,1767225614801,87634.5,0.000001,buy,0
65,1767225614801,87634.5,0.000227,buy,0
66,1767225615075,87634.4,0.005778,sell,0
67,1767225615075,87634.4,0.011419,sell,0
68,1767225615075,87634.4,0.000229,sell,0
69,1767225615075,87634.4,0.011411,sell,0
70,1767225615075,87634.4,0.000302,sell,0
71,1767225615075,87634.4,0.004868,sell,0
72,1767225615075,87634.3,0.000137,sell,0
73,1767225615075,87633.4,0.0006,sell,0
74,1767225615075,87633.4,0.0006,sell,0
75,1767225615108,87631.8,0.060039,sell,0
76,1767225615108,87631.8,0.004154,sell,0
77,1767225615109,87631.8,0.014688,sell,0
78,1767225615109,87631.8,0.011049,sell,0
79,1767225615109,87631.8,0.000229,sell,0
80,1767225615109,87630,0.001833,sell,0
81,1767225615109,87630,0.002581,sell,0
82,1767225615109,87630,0.046793,sell,0
83,1767225615109,87629.8,0.041576,sell,0
84,1767225615110,87629.8,0.010336,sell,0
85,1767225615113,87629.8,0.007228,sell,0
86,1767225615113,87629.8,0.015194,sell,0
87,1767225615113,87629.8,0.094597,sell,0
88,1767225615114,87629.8,0.00253,sell,0
89,1767225615115,87629.3,0.000114,sell,0
90,1767225615115,87627.2,0.01829,sell,0
91,1767225615116,87627.2,0.00329,sell,0
92,1767225615116,87627.2,0.01249,sell,0
93,1767225615116,87627.2,0.00162,sell,0
94,1767225615116,87627.2,0.03318,sell,0
95,1767225615116,87627.2,0.02106,sell,0
96,1767225615116,87626.7,0.000086,sell,0
97,1767225615130,87624,0.000114,sell,0
98,1767225615130,87623,0.000532,sell,0
99,1767225615198,87624.1,0.0662,buy,0
100,1767225615198,87624.1,0.07848,buy,0
101,1767225615352,87624.1,0.009719,buy,0
102,1767225615352,87624.1,0.1328,buy,0
103,1767225615352,87624.1,0.13279,buy,0
104,1767225615352,87624.1,0.05,buy,0
105,1767225615352,87624.1,0.20586,buy,0
106,1767225615352,87624.1,0.000687,buy,0
107,1767225615352,87624.1,0.088503,buy,0
108,1767225615352,87624.1,0.001,buy,0
109,1767225615352,87624.1,0.001,buy,0
110,1767225615352,87624.1,0.001,buy,0
111,1767225615352,87624.1,0.001,buy,0
112,1767225615352,87624.1,0.001,buy,0
113,1767225615352,87624.1,0.005,buy,0
114,1767225615352,87624.1,0.001,buy,0
115,1767225615352,87624.1,0.005,buy,0
116,1767225615352,87624.1,0.005,buy,0
117,1767225615352,87624.1,0.005,buy,0
118,1767225615352,87624.1,0.005,buy,0
119,1767225615352,87624.1,0.005,buy,0
120,1767225615352,87624.1,0.005,buy,0
121,1767225615352,87624.1,0.005,buy,0
122,1767225615352,87624.1,0.005,buy,0
123,1767225615352,87624.1,0.005,buy,0
124,1767225615352,87624.1,0.005,buy,0
125,1767225615352,87624.1,0.005,buy,0
126,1767225615352,87624.1,0.001,buy,0
127,1767225615352,87624.1,0.005,buy,0
128,1767225615352,87624.1,0.005,buy,0
129,1767225615352,87624.1,0.005,buy,0
130,1767225615352,87624.1,0.005,buy,0
131,1767225615352,87624.1,0.005,buy,0
132,1767225615352,87624.1,0.005,buy,0
133,1767225615352,87624.1,0.001,buy,0
134,1767225615352,87624.1,0.005,buy,0
135,1767225615352,87624.1,0.005,buy,0
136,1767225615352,87624.1,0.005,buy,0
137,1767225615352,87624.1,0.005,buy,0
138,1767225615352,87624.1,0.005,buy,0
139,1767225615352,87624.1,0.005,buy,0
140,1767225615352,87624.1,0.001,buy,0
141,1767225615352,87624.1,0.005,buy,0
