id,timestamp,price,volume,side,rpi
1,1767398400384,89991.8,0.000101,buy,0
2,1767398400565,89991.8,0.002817,buy,0
3,1767398400602,89991.8,0.004444,buy,0
4,1767398400997,89991.7,0.000132,sell,0
5,1767398401923,89991.8,0.0001,buy,0
6,1767398402178,89991.7,0.000069,sell,0
7,1767398402361,89991.7,0.000121,sell,0
8,1767398402715,89991.7,0.03,sell,0
9,1767398402715,89991.7,0.011116,sell,0
10,1767398402715,89991.7,0.011112,sell,0
11,1767398402715,89991.7,0.030771,sell,0
12,1767398402715,89991.7,0.000109,sell,0
13,1767398402715,89991.7,0.003302,sell,0
14,1767398402715,89991.7,0.012622,sell,0
15,1767398402715,89991.7,0.012,sell,0
16,1767398402715,89991.7,0.0008,sell,0
17,1767398402715,89991.7,0.000766,sell,0
18,1767398402715,89991.7,0.0008,sell,0
19,1767398402715,89991.7,0.0008,sell,0
20,1767398402715,89991.7,0.001162,sell,0
21,1767398402715,89991.7,0.0128,sell,0
22,1767398402715,89991.7,0.0008,sell,0
23,1767398402715,89991.7,0.000109,sell,0
24,1767398402715,89991.7,0.001,sell,0
25,1767398402715,89991.7,0.00055,sell,0
26,1767398402715,89991.7,0.00055,sell,0
27,1767398402715,89991.7,0.00055,sell,0
28,1767398402715,89991.7,0.00055,sell,0
29,1767398402715,89991.7,0.00055,sell,0
30,1767398402715,89991.7,0.00055,sell,0
31,1767398402715,89991.7,0.00055,sell,0
32,1767398402715,89991.7,0.00055,sell,0
33,1767398402715,89991.7,0.00666,sell,0
34,1767398402715,89991.7,0.00055,sell,0
35,1767398402715,89991.7,0.00666,sell,0
36,1767398402715,89991.7,0.00666,sell,0
37,1767398402715,89991.7,0.01333,sell,0
38,1767398402715,89991.7,0.00666,sell,0
39,1767398402715,89991.7,0.00666,sell,0
40,1767398402715,89991.7,0.01333,sell,0
41,1767398402715,89991.7,0.00055,sell,0
42,1767398402715,89991.7,0.00666,sell,0
43,1767398402715,89991.7,0.01333,sell,0
44,1767398402715,89991.7,0.00055,sell,0
45,1767398402715,89991.7,0.00177,sell,0
46,1767398402715,89991.7,0.01333,sell,0
47,1767398402715,89991.7,0.00666,sell,0
48,1767398402715,89991.7,0.00666,sell,0
49,1767398402715,89991.7,0.0008,sell,0
50,1767398402715,89991.7,0.036393,sell,0
51,1767398402715,89991.7,0.000218,sell,0
52,1767398402715,89991.7,0.000005,sell,0
53,1767398402715,89991.6,0.01,sell,0
54,1767398402719,89990.9,0.0448,sell,0
55,1767398402719,89990.9,0.1524,sell,0
56,1767398402719,89990.9,0.000086,sell,0
57,1767398402719,89990.2,0.087414,sell,0
58,1767398402720,89990.2,0.000117,sell,0
59,1767398402724,89982.5,0.000112,sell,0
60,1767398403738,89982.6,0.001112,buy,0
61,1767398404926,89982.6,0.0149,buy,0
62,1767398405360,89982.6,0.000013,buy,0
63,1767398405419,89982.6,0.010885,buy,0
64,1767398405421,89982.6,0.011002,buy,0
65,1767398405948,89982.6,0.000111,buy,0
66,1767398406295,89982.6,0.005889,buy,0
67,1767398406305,89982.6,0.0021,buy,0
68,1767398406305,89982.6,0.001233,buy,0
69,1767398406810,89982.6,0.000222,buy,0
70,1767398408371,89982.6,0.135902,buy,0
71,1767398408371,89982.6,0.0008,buy,0
72,1767398408423,89988.7,0.000169,sell,0
73,1767398408574,89988.8,0.00055,buy,0
74,1767398408574,89988.8,0.00055,buy,0
75,1767398408576,89988.8,0.1033,buy,0
76,1767398408576,89988.8,0.002,buy,0
77,1767398408576,89988.8,0.002,buy,0
78,1767398408576,89988.8,0.002,buy,0
79,1767398408576,89988.8,0.002,buy,0
80,1767398408576,89988.8,0.002,buy,0
81,1767398408576,89988.8,0.002,buy,0
82,1767398408576,89988.8,0.002,buy,0
83,1767398408576,89988.8,0.000393,buy,0
84,1767398408576,89988.8,0.001607,buy,0
85,1767398408576,89988.8,0.002,buy,0
86,1767398408576,89988.8,0.002,buy,0
87,1767398408576,89988.8,0.002,buy,0
88,1767398408576,89988.8,0.002,buy,0
89,1767398408576,89988.8,0.002,buy,0
90,1767398408576,89988.8,0.002,buy,0
91,1767398408576,89988.8,0.002,buy,0
92,1767398408576,89988.8,0.001111,buy,0
93,1767398408576,89988.8,0.001,buy,0
94,1767398408576,89988.8,0.001,buy,0
95,1767398408576,89988.8,0.011112,buy,0
96,1767398408576,89988.8,0.000717,buy,0
97,1767398408576,89988.8,0.000718,buy,0
98,1767398408576,89988.8,0.0007,buy,0
99,1767398408576,89988.8,0.0008,buy,0
100,1767398408576,89988.8,0.000746,buy,0
101,1767398408577,89991.8,0.00055,buy,0
102,1767398408577,89991.8,0.00055,buy,0
103,1767398408850,89991.8,0.021183,buy,0
104,1767398408850,89991.8,0.001037,buy,0
105,1767398411404,89991.8,0.028963,buy,0
106,1767398411404,89991.8,0.002294,buy,0
107,1767398411404,89991.8,0.0008,buy,0
108,1767398411404,89991.8,0.0008,buy,0
109,1767398411404,89991.8,0.001,buy,0
110,1767398411404,89991.8,0.001103,buy,0
111,1767398411404,89991.8,0.000131,buy,0
112,1767398411404,89991.8,0.00012,buy,0
113,1767398411404,89991.8,0.0008,buy,0
114,1767398411404,89991.8,0.018216,buy,0
115,1767398411407,89991.8,0.055839,buy,0
116,1767398411460,89991.8,0.028954,buy,0
117,1767398411460,89991.8,0.001261,buy,0
118,1767398411460,89991.8,0.00126,buy,0
119,1767398411464,89992.9,0.000625,buy,0
120,1767398411464,89992.9,0.000625,buy,0
121,1767398412468,89994.7,0.0008,buy,0
122,1767398412468,89994.7,0.00177,buy,0
123,1767398412468,89994.7,0.00666,buy,0
124,1767398412468,89994.7,0.012992,buy,0
125,1767398412573,89994.7,0.000011,buy,0
126,1767398412688,89994.7,0.000166,buy,0
127,1767398413914,89994.7,0.01267,buy,0
128,1767398416365,89994.7,0.077271,buy,0
129,1767398416365,89994.7,0.0008,buy,0
130,1767398416368,89997.6,0.000142,buy,0
131,1767398416421,89997.7,0.001129,buy,0
132,1767398416421,89997.7,0.000971,buy,0
133,1767398416422,89997.7,0.000057,buy,0
134,1767398416551,90000,0.001877,buy,0
135,1767398416551,90000,0.000023,buy,0
136,1767398418081,90000,0.001162,buy,0
137,1767398421100,90000,0.00182,buy,0
138,1767398422071,89999.9,0.010342,sell,0
139,1767398422071,89999.9,0.03,sell,0
140,1767398422071,89999.9,0.011111,sell,0
141,1767398422071,89999.9,0.00069,sell,0
142,1767398422071,89999.9,0.00069,sell,0
143,1767398422071,89999.9,0.00069,sell,0
144,1767398422071,89999.9,0.00069,sell,0
145,1767398422071,89999.9,0.00069,sell,0
146,1767398422071,89999.9,0.00065,sell,0
147,1767398422072,89999.9,0.00004,sell,0
148,1767398422072,89999.9,0.00069,sell,0
149,1767398422072,89999.9,0.00055,sell,0
150,1767398422072,89999.9,0.00055,sell,0
151,1767398422072,89999.9,0.00055,sell,0
152,1767398422072,89999.9,0.00055,sell,0
153,1767398422072,89999.9,0.00055,sell,0
154,1767398422072,89999.9,0.00055,sell,0
155,1767398422072,89999.9,0.00055,sell,0
156,1767398422072,89999.9,0.00055,sell,0
157,1767398422072,89999.9,0.00055,sell,0
158,1767398422072,89999.9,0.011073,sell,0
159,1767398422072,89999.9,0.00177,sell,0
160,1767398422072,89999.9,0.0008,sell,0
161,1767398422072,89999.9,0.012,sell,0
162,1767398422072,89999.9,0.0008,sell,0
163,1767398424031,89994.7,0.004444,sell,0
164,1767398424031,89994.7,0.001726,sell,0
165,1767398427037,89994.7,0.052774,sell,0
166,1767398427037,89994.7,0.1044,sell,0
167,1767398427037,89994.7,0.03,sell,0
168,1767398427037,89994.7,0.005,sell,0
169,1767398427037,89994.7,0.005,sell,0
170,1767398427037,89994.7,0.012275,sell,0
171,1767398427037,89994.7,0.001111,sell,0
172,1767398427037,89994.7,0.005,sell,0
173,1767398427037,89994.7,0.005,sell,0
174,1767398427037,89994.7,0.000223,sell,0
175,1767398427037,89994.7,0.15126,sell,0
176,1767398427037,89994.7,0.001047,sell,0
177,1767398427037,89994.7,0.004611,sell,0
178,1767398427037,89994.7,0.004611,sell,0
179,1767398427037,89994.7,0.001047,sell,0
180,1767398427037,89994.7,0.012,sell,0
181,1767398427037,89994.7,0.011111,sell,0
182,1767398427037,89994.7,0.000556,sell,0
183,1767398427037,89994.7,0.01333,sell,0
184,1767398427037,89994.7,0.00666,sell,0
185,1767398427037,89994.7,0.01333,sell,0
186,1767398427037,89994.7,0.00666,sell,0
187,1767398427037,89994.7,0.00666,sell,0
188,1767398427037,89994.7,0.01333,sell,0
189,1767398427037,89994.7,0.01333,sell,0
190,1767398427037,89994.7,0.01333,sell,0
191,1767398427037,89994.7,0.00666,sell,0
192,1767398427037,89994.7,0.00077,sell,0
193,1767398427037,89994.7,0.01333,sell,0
194,1767398427037,89994.7,0.00666,sell,0
195,1767398427037,89994.7,0.01333,sell,0
196,1767398427037,89994.7,0.00666,sell,0
197,1767398427037,89994.7,0.00666,sell,0
198,1767398427037,89994.7,0.00666,sell,0
199,1767398427037,89994.7,0.0008,sell,0
200,1767398427037,89994.7,0.05358,sell,0
201,1767398427037,89994.7,0.078712,sell,0
202,1767398427037,89994.7,0.005192,sell,0
203,1767398427037,89994.7,0.0008,sell,0
204,1767398427037,89994.7,0.012353,sell,0
205,1767398427260,89994.7,0.006309,sell,0
206,1767398427260,89994.7,0.000556,sell,0
207,1767398427260,89994.7,0.001047,sell,0
208,1767398427260,89994.7,0.000544,sell,0
209,1767398427260,89994.7,0.1044,sell,0
210,1767398427260,89994.7,0.0545,sell,0
211,1767398427260,89994.7,0.000223,sell,0
212,1767398427260,89994.7,0.03,sell,0
213,1767398427260,89994.7,0.001111,sell,0
214,1767398427260,89994.7,0.005,sell,0
215,1767398427260,89994.7,0.005,sell,0
216,1767398427260,89994.7,0.005,sell,0
217,1767398427260,89994.7,0.005,sell,0
218,1767398427260,89994.7,0.004777,sell,0
219,1767398427260,89994.7,0.012,sell,0
220,1767398427260,89994.7,0.011111,sell,0
221,1767398427260,89994.6,0.0008,sell,0
222,1767398427260,89993.3,0.000971,sell,0
223,1767398427260,89993.3,0.087525,sell,0
224,1767398427260,89991.7,0.0008,sell,0
225,1767398427260,89991,0.166683,sell,0
226,1767398427260,89990.7,0.000111,sell,0
227,1767398427260,89989.9,0.000084,sell,0
228,1767398427260,89988.1,0.0002,sell,0
229,1767398427260,89986.4,0.00015,sell,0
230,1767398427260,89986.3,0.002778,sell,0
231,1767398427260,89986.2,0.009925,sell,0
232,1767398427260,89985.4,0.111802,sell,0
233,1767398427260,89985.2,0.05995,sell,0
234,1767398427260,89984.7,0.0008,sell,0
235,1767398427260,89984.7,0.0008,sell,0
236,1767398427260,89984.3,0.011741,sell,0
237,1767398427260,89983.1,0.03,sell,0
238,1767398427260,89982.6,0.000788,sell,0
239,1767398427260,89982.5,0.0008,sell,0
240,1767398427260,89982.5,0.029983,sell,0
241,1767398427260,89982.5,0.0008,sell,0
242,1767398427260,89981.9,0.03,sell,0
243,1767398427260,89981.9,0.03,sell,0
244,1767398427260,89981.8,0.0008,sell,0
245,1767398427260,89981.8,0.0008,sell,0
246,1767398427260,89981.8,0.001,sell,0
247,1767398427260,89981.8,0.0008,sell,0
248,1767398427260,89981.7,0.000375,sell,0
249,1767398427265,89991.8,0.000088,sell,0
250,1767398427274,89984.9,0.008474,buy,0
251,1767398427326,89984.9,0.000859,buy,0
252,1767398427326,89984.9,0.000279,buy,0
253,1767398427326,89984.9,0.000732,buy,0
254,1767398427326,89984.9,0.000279,buy,0
255,1767398427326,89984.9,0.000556,buy,0
256,1767398427326,89984.9,0.03,buy,0
257,1767398427326,89984.9,0.029231,buy,0
258,1767398427329,89984.9,0.000769,buy,0
259,1767398427329,89984.9,0.000001,buy,0
260,1767398427343,89984.9,0.000278,buy,0
261,1767398427343,89984.9,0.000556,buy,0
262,1767398427343,89984.9,0.000301,buy,0
263,1767398427343,89984.9,0.000279,buy,0
264,1767398427343,89984.9,0.000732,buy,0
265,1767398427343,89984.9,0.007786,buy,0
266,1767398427432,89984.9,0.000056,buy,0
267,1767398427432,89984.9,0.000494,buy,0
268,1767398427433,89984.9,0.00055,buy,0
269,1767398428197,89984.9,0.003841,buy,0
270,1767398429013,89984.9,0.001331,buy,0
271,1767398429378,89984.9,0.023784,buy,0
272,1767398429378,89984.9,0.000732,buy,0
273,1767398429378,89984.9,0.000279,buy,0
274,1767398429378,89984.9,0.000223,buy,0
275,1767398429378,89984.9,0.000556,buy,0
276,1767398429378,89984.9,0.000301,buy,0
277,1767398429378,89984.9,0.000056,buy,0
278,1767398429378,89984.9,0.000429,buy,0
279,1767398429378,89984.9,0.182944,buy,0
280,1767398429378,89984.9,0.001199,buy,0
281,1767398429378,89984.9,0.1044,buy,0
282,1767398429378,89985.8,0.000223,buy,0
283,1767398429378,89985.9,0.000223,buy,0
284,1767398429378,89986.6,0.01658,buy,0
285,1767398429378,89989.1,0.011737,buy,0
286,1767398429378,89989.3,0.032065,buy,0
287,1767398429378,89989.4,0.011741,buy,0
288,1767398429378,89991.8,0.09354,buy,0
289,1767398429378,89994.2,0.0002,buy,0
290,1767398429378,89994.5,0.1395,buy,0
291,1767398429378,89994.8,0.030017,buy,0
292,1767398429378,89994.8,0.0008,buy,0
293,1767398429378,89994.8,0.0008,buy,0
294,1767398429378,89994.8,0.15126,buy,0
295,1767398429378,89994.8,0.0008,buy,0
296,1767398429378,89994.8,0.0008,buy,0
297,1767398429383,89996.2,0.00015,buy,0
298,1767398429383,89996.2,0.00015,buy,0
299,1767398429383,89996.2,0.000001,buy,0
300,1767398429387,89995.8,0.083056,buy,0
301,1767398429387,89996.2,0.054499,buy,0
302,1767398429387,89996.2,0.002,buy,0
303,1767398429387,89996.2,0.000223,buy,0
304,1767398429387,89996.2,0.000279,buy,0
305,1767398429387,89996.2,0.000223,buy,0
306,1767398429387,89996.2,0.002,buy,0
307,1767398429387,89996.2,0.002,buy,0
308,1767398429387,89996.2,0.002,buy,0
309,1767398429387,89996.2,0.002,buy,0
310,1767398429387,89996.2,0.002,buy,0
311,1767398429387,89996.2,0.002,buy,0
312,1767398429387,89996.2,0.002,buy,0
313,1767398429387,89996.2,0.002,buy,0
314,1767398429387,89996.2,0.002,buy,0
315,1767398429387,89996.2,0.002,buy,0
316,1767398429387,89996.2,0.002,buy,0
317,1767398429387,89996.2,0.002,buy,0
318,1767398429387,89996.2,0.002,buy,0
319,1767398429387,89996.2,0.002,buy,0
320,1767398429387,89996.2,0.002,buy,0
321,1767398429387,89996.2,0.0006,buy,0
322,1767398429387,89996.2,0.001,buy,0
323,1767398429387,89996.2,0.000429,buy,0
324,1767398429387,89997.1,0.014043,buy,0
325,1767398429387,89997.9,0.000111,buy,0
326,1767398429387,89999,0.000084,buy,0
327,1767398430117,90000,0.0008,buy,0
328,1767398430117,90000,0.003686,buy,0
329,1767398430117,90000,0.030017,buy,0
330,1767398430117,90000,0.0008,buy,0
331,1767398430117,90000,0.000556,buy,0
332,1767398430117,90000,0.000056,buy,0
333,1767398430117,90000,0.1044,buy,0
334,1767398430117,90000,0.0375,buy,0
335,1767398430117,90000,0.0003,buy,0
336,1767398430117,90000,0.000429,buy,0
337,1767398430117,90000,0.000223,buy,0
338,1767398430117,90000,0.0006,buy,0
339,1767398430117,90000,0.03,buy,0
340,1767398430117,90000,0.000279,buy,0
341,1767398430117,90000,0.002,buy,0
342,1767398430117,90000,0.001111,buy,0
343,1767398430117,90000,0.005,buy,0
344,1767398430117,90000,0.005,buy,0
345,1767398430117,90000,0.005,buy,0
346,1767398430117,90000,0.005,buy,0
347,1767398430117,90000,0.005,buy,0
348,1767398430117,90000,0.005,buy,0
349,1767398430117,90000,0.005,buy,0
350,1767398430117,90000,0.005,buy,0
351,1767398430117,90000,0.005,buy,0
352,1767398430117,90000,0.005,buy,0
353,1767398430117,90000,0.005,buy,0
354,1767398430117,90000,0.005,buy,0
355,1767398430117,90000,0.005,buy,0
356,1767398430117,90000,0.005,buy,0
357,1767398430117,90000,0.002,buy,0
358,1767398430117,90000,0.002,buy,0
359,1767398430117,90000,0.001,buy,0
360,1767398430117,90000,0.002,buy,0
361,1767398430117,90000,0.002,buy,0
362,1767398430117,90000,0.005,buy,0
363,1767398430117,90000,0.005,buy,0
364,1767398430117,90000,0.005,buy,0
365,1767398430117,90000,0.002,buy,0
366,1767398430117,90000,0.005,buy,0
367,1767398430117,90000,0.005,buy,0
368,1767398430117,90000,0.005,buy,0
369,1767398430117,90000,0.005,buy,0
370,1767398430117,90000,0.001,buy,0
371,1767398430117,90000,0.005,buy,0
372,1767398430117,90000,0.005,buy,0
373,1767398430117,90000,0.005,buy,0
374,1767398430117,90000,0.002,buy,0
375,1767398430117,90000,0.005,buy,0
376,1767398430117,90000,0.005,buy,0
377,1767398430117,90000,0.005,buy,0
378,1767398430117,90000,0.005,buy,0
379,1767398430117,90000,0.005,buy,0
380,1767398430117,90000,0.005,buy,0
381,1767398430117,90000,0.002,buy,0
382,1767398430117,90000,0.005,buy,0
383,1767398430117,90000,0.005,buy,0
384,1767398430117,90000,0.005,buy,0
385,1767398430117,90000,0.005,buy,0
386,1767398430117,90000,0.005,buy,0
